node_id,address...2,name,countries,country_codes,sourceID,valid_until,note,lon,lat,type,loctype,address...13,north,south,east,west
14035066,CARRERA 7 113 43 OFICINA 14 08 BOTOGA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0343054,4.6923794,subpremise,rooftop,"cra. 7 #113-43 oficina 14 08, usaquén, bogotá, cundinamarca, colombia",4.693649130291503,4.690951169708498,-74.03271491970848,-74.0354128802915
14035067,CARRERA 7 93A 05 APT 601 BOGOTÁ COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.04262290000001,4.6738046,subpremise,range_interpolated,"cra. 7 #93a-5 apt 601, bogotá, colombia",4.675120880291503,4.672422919708498,-74.04123966970852,-74.04393763029152
14035075,CARRERA 76 NO 175 50 INTERIOR 3 COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5942784,6.251806699999999,subpremise,rooftop,"cra. 76 #50 175 3, laureles - estadio, medellín, laureles, medellín, antioquia, colombia",6.253186280291502,6.250488319708498,-75.5929941197085,-75.5956920802915
14035078,CARRERA 7MA NO 71 21 TORRE B OFFICE 406 BOGOTA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.072092,4.710988599999999,locality,approximate,"bogotá, bogota, colombia",4.8371311,4.459464,-73.99197699999999,-74.223637
14035079,CARRERA 7 N° 77 07 OFICINA 501 BOGOTÁ COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0523232,4.6596346,subpremise,rooftop,"cra. 7 #77-07 oficina 501, bogotá, colombia",4.661002080291502,4.658304119708498,-74.0508726697085,-74.0535706302915
14035080,CARRERA 7 NO 113 43 BOGOTÁ COMLOBIA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0343054,4.6923794,street_address,rooftop,"cra. 7 #113-43, usaquén, bogotá, cundinamarca, colombia",4.693649130291503,4.690951169708498,-74.03271491970848,-74.0354128802915
14035081,CARRERA 7 NO 145 30 TORRE 4 APTO 801 COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0266384,4.7202491,subpremise,rooftop,"cra. 7 #145-30 torre 4 apto 801, bogotá, colombia",4.721601430291502,4.718903469708498,-74.02527116970849,-74.0279691302915
14035088,CARRERA 92 NO 64C 54 CENTRO EMPRESARIAL EL DORADO BOGOTA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.1161604,4.6889329,street_address,range_interpolated,"cra. 92 #64c-54, bogotá, colombia",4.690321930291502,4.687623969708497,-74.11487866970849,-74.11757663029151
14035092,CARRERA CUARENTA Y TRES NO 9 SUR 91 TORRE NORTE OFICINA 1104 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5750901,6.2288548,bank,rooftop,"cra. 48 #2685, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.230303330291502,6.227605369708497,-75.5738338197085,-75.5765317802915
14035093,CARRER BELTRAN I ROZPIDE 8 BARCELONA SPAIN,NA,Spain,ESP,Panama Papers,The Panama Papers  data is current through 2015,NA,2.1219398,41.3890924,street_address,rooftop,"carrer de beltrán i rózpide, 8, les corts, 08034 barcelona, spain",41.3905140302915,41.3878160697085,2.123243030291502,2.120545069708498
14035094,CARRER DE CALALUNYA 023 HOTEL CASADO PAS RELO CASA ANDORRE ANDORRA,NA,Andorra,AND,Panama Papers,The Panama Papers  data is current through 2015,NA,1.7322992,42.5420474,establishment,rooftop,"carrer catalunya, 23, ad200 pas de la casa, andorra",42.5434084802915,42.5407105197085,1.733695580291502,1.730997619708498
14035241,C C CT SECTOR YARLEY PISO MEZZANINA 2 APT M1OC CHUAO CARACAS VENEZUELA,NA,Venezuela,VEN,Panama Papers,The Panama Papers  data is current through 2015,NA,-66.8610592,10.4814552,establishment,geometric_center,"f4jq+hhp, caracas 1080, miranda, venezuela",10.4828034302915,10.4801054697085,-66.85969031970849,-66.8623882802915
14035259,CDLA KENNEDY NORTE MZ 601 S 31 DEPARTAMENTO 2 ECUADOR GUAYAQUIL,NA,Ecuador,ECU,Panama Papers,The Panama Papers  data is current through 2015,NA,-79.9010784,-2.156567,neighborhood,approximate,"kennedy norte, 090512 guayaquil, ecuador",-2.1516127,-2.1659363,-79.895754,-79.9031782
14035262,CDLA PLAZA REAL VILA G11 KM 2 Y MEDIO VIA SAMBORONDON GUAYAQUIL ECUADOR,NA,Ecuador,ECU,Panama Papers,The Panama Papers  data is current through 2015,NA,-79.8723857,-2.1067305,route,geometric_center,"av. samborondón, guayaquil, ecuador",-2.058863099999975,-2.153201200000025,-79.86274329999999,-79.8740741
14035380,CERITO 507 AP 61 MONTEVIDEO URUGUAY,NA,Uruguay,URY,Panama Papers,The Panama Papers  data is current through 2015,NA,-56.1728275,-34.8534948,neighborhood,approximate,"cerrito, 12300 montevideo, montevideo department, uruguay",-34.8358922,-34.8626409,-56.1590195,-56.1815285
14035391,CERRITO 507 AP 61 MONTEVIDEO URUGUAY,NA,Uruguay,URY,Panama Papers,The Panama Papers  data is current through 2015,NA,-56.1728275,-34.8534948,neighborhood,approximate,"cerrito, 12300 montevideo, montevideo department, uruguay",-34.8358922,-34.8626409,-56.1590195,-56.1815285
14035392,CERRITO 507 AP 61 MONTEVIDEO URUGUAY,NA,Uruguay,URY,Panama Papers,The Panama Papers  data is current through 2015,NA,-56.1728275,-34.8534948,neighborhood,approximate,"cerrito, 12300 montevideo, montevideo department, uruguay",-34.8358922,-34.8626409,-56.1590195,-56.1815285
14035408,CERRITO 517 OFFICINA 603 MONTEVIDEO URUGUAY,NA,Uruguay,URY,Panama Papers,The Panama Papers  data is current through 2015,NA,-56.1728275,-34.8534948,neighborhood,approximate,"cerrito, 12300 montevideo, montevideo department, uruguay",-34.8358922,-34.8626409,-56.1590195,-56.1815285
14035410,CERRITO 517 OFICINA 603 DOMINICA,NA,Dominica,DMA,Panama Papers,The Panama Papers  data is current through 2015,NA,-61.37097600000001,15.414999,country,approximate,dominica,15.6485199,15.2042266,-61.23090180000001,-61.484108
14035412,CERRITO 517 OFICINA 603 MONTEVIDEO URUGUAY,NA,Uruguay,URY,Panama Papers,The Panama Papers  data is current through 2015,NA,-56.1851147,-34.9055016,locality,approximate,"montevideo, montevideo department, uruguay",-34.7308398,-34.9380585,-56.0179155,-56.3770277
14035418,CERRO SAN FRANCISCO 525 CASUARINAS SURCO LIMA 33 PERÚ,NA,Perú,PER,Panama Papers,The Panama Papers  data is current through 2015,NA,-76.9648282,-12.1152012,street_address,range_interpolated,"c. cerro san francisco 525, santiago de surco 15023, peru",-12.1138522197085,-12.1165501802915,-76.96347921970849,-76.96617718029151
14035423,CERROS DE CAMACHO 710 DPTO 2003 LIMA 33 PERÚ,NA,Perú,PER,Panama Papers,The Panama Papers  data is current through 2015,NA,-76.9628026,-12.0868914,subpremise,rooftop,"dpto 2003, av. cerro de camacho 710, santiago de surco 15023, peru",-12.0854824197085,-12.0881803802915,-76.96166436970849,-76.9643623302915
14035451,CHACARINA HIGUERETA EL ROCIO 233 SANTIAGO DE SURCO LIMA PERÚ,NA,Perú,PER,Panama Papers,The Panama Papers  data is current through 2015,NA,-76.9898211,-12.1244082,route,geometric_center,"alameda del rocio, santiago de surco 15038, peru",-12.1212652,-12.1275327,-76.9880677,-76.99130749999999
14035671,CHAULLABAMBA,NA,NA,NA,Panama Papers,The Panama Papers  data is current through 2015,NA,-78.9075228,-2.8614871,establishment,geometric_center,"c. pueblo de los quitus, cuenca, ecuador",-2.860108019708498,-2.862805980291502,-78.9061313197085,-78.90882928029151
14036077,CIRCUNVALACIÓN SUR SECTOR SUBIDA A TURI CUENCA ECUADOR,NA,Ecuador,ECU,Panama Papers,The Panama Papers  data is current through 2015,NA,-79.0271443,-2.9224049,establishment,geometric_center,"subida alterna a turi, cuenca, ecuador",-2.921101969708498,-2.923799930291502,-79.0257782697085,-79.0284762302915
14036151,CL 10B 34 11 OF 4008 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5440043,6.2271131,subpremise,range_interpolated,"cra. 10b #34 of 4008, bombona ii, medellín, buenos aires, medellín, antioquia, colombia",6.228462080291502,6.225764119708497,-75.54265531970849,-75.5453532802915
14036152,CL 114 042 TO B AP 404 BOGOTA D C CUNDINAMARCA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.072092,4.710988599999999,locality,approximate,"bogotá, bogota, colombia",4.8371311,4.459464,-73.99197699999999,-74.223637
14036153,CL 119 72B 92 AP 402 BOGOTÁ D C /CUNDINAMARCA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0838275,4.707587699999999,subpremise,rooftop,"cl. 119 #72b-92 ap 402, bogotá, colombia",4.708952080291501,4.706254119708497,-74.0825290197085,-74.08522698029151
14036155,CL 140 6 57 IN 2 AP 802 BOGOTÁ COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.02734219999999,4.716223,subpremise,range_interpolated,"cl. 140 #6-57 in 2 ap 802, bogotá, colombia",4.717619880291503,4.714921919708498,-74.02607631970848,-74.0287742802915
14036157,CL20 A SUR CR 22 160 (INTERIOR 115) MEDELLÍN ANTIOQUIA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5536278,6.2085115,route,geometric_center,"carrera 22, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.209721380291502,6.207023419708498,-75.5522947697085,-75.5549927302915
14036158,CL 32 A CRA 81 A 17 INTERIOR 402 MEDELLIN ANTIOQUIA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.60299549999999,6.2345979,street_address,range_interpolated,"cl. 32a #81a-17, medellín, belén, medellín, antioquia, colombia",6.236058280291502,6.233360319708497,-75.60164681970849,-75.6043447802915
14036159,CL 37 B SUR CR 27 A 45 INTERIOR 107 COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5742546,6.1592982,street_address,range_interpolated,"cl 37bsur #27a-45, envigado, antioquia, colombia",6.160748880291503,6.158050919708498,-75.57285481970848,-75.5755527802915
14036160,CL 37 B SUR CR 27 A 45 INTERIOR 107 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5742546,6.1592982,street_address,range_interpolated,"cl 37bsur #27a-45, envigado, antioquia, colombia",6.160748880291503,6.158050919708498,-75.57285481970848,-75.5755527802915
14036164,CL 5 A CR 35 59 (INTERIOR 805) MEDELLIN ANTIOQUIA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.56677119999999,6.203136700000001,subpremise,rooftop,"cl. 5a #59 interior 805, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.204560030291503,6.201862069708499,-75.56538476970849,-75.56808273029151
14036165,CL 5 B CR 43 B 50 (INTERIOR 301) MEDELLÍN ANTIOQUÍA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.572642,6.2071532,subpremise,rooftop,"cl. 5b #43b-50 interior 301, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.208398080291502,6.205700119708498,-75.5712488197085,-75.57394678029151
14036167,CL 76 NO 8 – 56 APT 501 BOGOTÁ D C EL NOGAL COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.05410110000001,4.6597973,subpremise,rooftop,"cl. 76 #8-56 apt 501, bogotá, colombia",4.661079680291502,4.658381719708498,-74.0527953697085,-74.05549333029151
14036169,CL 7 CR 36 90 (INTERIOR 804) MEDELLIN ANTIOQUIA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5453678,6.281968699999999,subpremise,rooftop,"cra. 36 #90-26 interior 804, san pablo, medellín, manrique, medellín, antioquia, colombia",6.283330680291502,6.280632719708498,-75.54404216970849,-75.54674013029151
14036170,CL 8 43 C 55 MEDELLÍN ANTIOQUIA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5769981,6.1979335,premise,rooftop,"cl. 8 sur #43b112, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.199163130291502,6.196465169708498,-75.57521891970849,-75.57791688029151
14036172,CL 8 SUR NO 43 B112 APT1705 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5769981,6.1979335,subpremise,rooftop,"cl. 8 sur #43b112 1705, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.199163130291502,6.196465169708498,-75.57521891970849,-75.57791688029151
14036173,CL 93A 19 25 APT 201 CHICO BOGOTÁ COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.054637,4.679489100000001,subpremise,rooftop,"cl. 93a #19-25 apt 201, bogotá, colombia",4.680873880291502,4.678175919708497,-74.05328066970849,-74.0559786302915
14036225,CL GUAYAQUI 3306 070701 MONTEVIDEO URUGUAY,NA,Uruguay,URY,Panama Papers,The Panama Papers  data is current through 2015,NA,-56.14836769999999,-34.9106808,street_address,rooftop,"guayaquí 3306, 11300 montevideo, departamento de montevideo, uruguay",-34.9092704697085,-34.91196843029149,-56.1469274197085,-56.1496253802915
14036243,CLL 104 14A 45 OFICINA 303 COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0464526,4.6884305,subpremise,rooftop,"cl. 104 #14a – 45 oficina 303, bogotá, colombia",4.689826180291503,4.687128219708498,-74.0450802197085,-74.0477781802915
14036244,CLL 107A 7A 81 TORRE 3 APTO 502 BARRIO: SANTA ANA OCCIDENTAL BOGOTA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.03766619999999,4.686901,subpremise,rooftop,"cl. 107a #7a-81 torre 3 apto 502, bogotá, colombia",4.688356880291502,4.685658919708497,-74.0363120697085,-74.03901003029151
14036245,CLL 47 C Nº 83 91 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.60119449999999,6.2588133,street_address,rooftop,"cl. 47c #83, la américa, medellín, la américa, medellín, antioquia, colombia",6.260193430291502,6.257495469708497,-75.5997604697085,-75.6024584302915
14036246,CLL 4 SUR 38 121 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5719046,6.1994858,premise,rooftop,"cl. 4 sur #38-83, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.200961130291502,6.198263169708498,-75.57053661970849,-75.5732345802915
14036344,COL ESCALÓN SAN SALVADOR EL SALVADOR,NA,El Salvador,SLV,Panama Papers,The Panama Papers  data is current through 2015,NA,-89.24285499999999,13.708221,neighborhood,approximate,"el escalón, san salvador, el salvador",13.7095699802915,13.7068720197085,-89.24150601970848,-89.24420398029149
14036347,COLINA DE LOS CEIBOS MZ 11 V 33 GUAYAQUIL ECUADOR,NA,Ecuador,ECU,Panama Papers,The Panama Papers  data is current through 2015,NA,-79.945152,-2.1623074,neighborhood,approximate,"colinas de los ceibos, 090904 guayaquil, ecuador",-2.1591177,-2.1666868,-79.9421667,-79.9473703
14036354,COLOMBIA BUCARAMANGA CARRERA 39A 41 91,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-73.1071721,7.122341,street_address,range_interpolated,"cra. 39a #41-91, cabecera del llano, bucaramanga, santander, colombia",7.123693730291501,7.120995769708497,-73.1058828197085,-73.10858078029152
14036359,COLONIA 810 APTO 403 MONTEVIDEO URUGUAY,NA,Uruguay,URY,Panama Papers,The Panama Papers  data is current through 2015,NA,-56.19913210000001,-34.9057263,subpremise,rooftop,"apto 403, edificio dodero, colonia 810, 11100 montevideo, departamento de montevideo, uruguay",-34.9043406697085,-34.9070386302915,-56.1977567197085,-56.2004546802915
14036560,CONJUNTO BUYARÁ 1 CASA 4 VEREDA FAGUA CHÍA CUNDINAMARCA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0667667,4.8898115,route,geometric_center,"conjunto buyará i, chía, cundinamarca, colombia",4.890986330291502,4.888288369708498,-74.06556481970848,-74.06826278029149
14036597,CORDERO E 43Y REINA VICTORIA QUITO ECUADOR,NA,Ecuador,ECU,Panama Papers,The Panama Papers  data is current through 2015,NA,-78.4894681,-0.2015556,premise,rooftop,"luis cordero e6 43, quito 170143, ecuador",-0.200264619708498,-0.202962580291502,-78.4881229697085,-78.4908209302915
14036635,CORONEL BRANDZEN 1961/1007 MONTEVIDEO URUGUAY,NA,Uruguay,URY,Panama Papers,The Panama Papers  data is current through 2015,NA,-56.1736126,-34.9013332,subpremise,rooftop,"of. 1007, c. coronel brandzen 1961, 11100 montevideo, departamento de montevideo, uruguay",-34.9000475197085,-34.9027454802915,-56.1722467197085,-56.1749446802915
14036639,CORONEL MORA 568 APTO 101 MONTEVIDEO URUGUAY,NA,Uruguay,URY,Panama Papers,The Panama Papers  data is current through 2015,NA,-56.1579673,-34.9196118,subpremise,rooftop,"apto 101, coronel mora 568, 11300 montevideo, departamento de montevideo, uruguay",-34.9182006197085,-34.9208985802915,-56.1566832697085,-56.15938123029149
14036667,CORREGIMIENTO DE JUAN DIAZ CALLE TERCERA NO 109 PANAMA CITY REPUBLIC OF PANAMA PANAMÁ,NA,Panamá,PAN,Panama Papers,The Panama Papers  data is current through 2015,NA,-79.4124126,9.0543867,route,geometric_center,"calle 3a, panamá, provincia de panamá, panama",9.055745280291502,9.053047319708497,-79.41101356970849,-79.41371153029151
14036697,CORTIJO ARROYO LA JARA/CARRETERA LA ESCALADA KM 4 6/21342 ALOMANSTER LA REAL/HUELVA SPAIN,NA,Spain,ESP,Panama Papers,The Panama Papers  data is current through 2015,NA,-6.920913499999999,37.6060122,administrative_area_level_2,approximate,"huelva, spain",38.20831690000001,36.79497320000001,-6.1215587,-7.522877500000001
14036706,COSTA DEL ESTE P H BREEZE APARTMENT NO 34A PANAMA CITY REPUBLIC OF PANAMA PANAMÁ,NA,Panamá,PAN,Panama Papers,The Panama Papers  data is current through 2015,NA,-79.4675979,9.0162586,establishment,geometric_center,"2g8j+gx2, av. centenario, panamá, provincia de panamá, panama",9.017765930291501,9.015067969708497,-79.46627486970849,-79.46897283029149
14036721,COSTA RICA SAN JOSÉ CORONADO DE LA ESCUELA JOSÉ ANA MARÍN 75 METROS AL NORTE CASA CELESTE AL LADO DERECHO,NA,Costa Rica,CRI,Panama Papers,The Panama Papers  data is current through 2015,NA,-84.0081923,9.9786896,establishment,geometric_center,"xxhr+fpf, vásquez de coronado, san josé, vázquez de coronado, costa rica",9.980016180291504,9.977318219708499,-84.0066895197085,-84.00938748029151
14036771,COYACAN E1 100 Y ALFONSO LAMIÑA QUITO ECUADOR,NA,Ecuador,ECU,Panama Papers,The Panama Papers  data is current through 2015,NA,-78.4498993,-0.2318741,subpremise,range_interpolated,"e1, alfonso lamiña 100, quito 170184, ecuador",-0.230525119708498,-0.233223080291502,-78.44855031970849,-78.4512482802915
14036787,CR 1 83 02 TR D AP 401 EL RETIRO SANTA FE DE BOGOTA CUNDINAMARCA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.05608269999999,4.6671857,neighborhood,approximate,"el retiro, chapinero, bogotá, bogota, colombia",4.670032099999999,4.662518599999999,-74.0536503,-74.05914969999999
14036788,CR 19 A 88 23 APTO 701 BOGOTA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0575004,4.6754026,subpremise,rooftop,"cra. 19a #88-23 apto 701, bogotá, colombia",4.676704180291503,4.674006219708498,-74.0560636697085,-74.0587616302915
14036792,CR 21 40 23 CASA 108 ANTIOQUIA(EL RETIRO) COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.54921879999999,6.2315656,subpremise,range_interpolated,"cra. 21 #40-23 casa 108, la milagrosa, medellín, buenos aires, medellín, antioquia, colombia",6.232887580291503,6.230189619708498,-75.54769756970849,-75.5503955302915
14036795,CR 25 CL 10 B 190 MEDELLÍN ANTIOQUIA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.55457919999999,6.211375299999999,street_address,range_interpolated,"cra. 25 #10b-190, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.212724280291502,6.210026319708497,-75.55323021970848,-75.5559281802915
14036796,CR 26 20 A 10 SUR CA EL ALCAPANI SAN LUCAS MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5640593,6.1799446,neighborhood,approximate,"san lucas, el poblado, medellín, medellin, antioquia, colombia",6.1873691,6.175425,-75.5562206,-75.5711694
14036799,CR 35 CL 16 A SUR 180 INTERIOR 501 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5677327,6.1985955,route,geometric_center,"cra. 35, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.2160595,6.1811022,-75.5626039,-75.5742467
14036800,CR 35 CL 16 A SUR 180 INTERIOR 501 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5677327,6.1985955,route,geometric_center,"cra. 35, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.2160595,6.1811022,-75.5626039,-75.5742467
14036801,CR 35 CL 16 A SUR 180 INTERIOR 601 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5677327,6.1985955,route,geometric_center,"cra. 35, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.2160595,6.1811022,-75.5626039,-75.5742467
14036802,CR 35 CL 16 A SUR 180 INTERIOR 601 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5677327,6.1985955,route,geometric_center,"cra. 35, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.2160595,6.1811022,-75.5626039,-75.5742467
14036805,CR 43 C7 D43 LAS PALMAS MEDELLÍN ANTIOQUIA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5655295,6.2417974,route,geometric_center,"cra. 43, la candelaria, medellín, la candelaria, medellín, antioquia, colombia",6.243599300000025,6.239427199999975,-75.5643749697085,-75.5670729302915
14036806,CR 48 14 – 86 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.575707,6.216034,street_address,rooftop,"cra. 48 #14-86, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.217355030291502,6.214657069708498,-75.57447311970849,-75.5771710802915
14036815,CRA 1 70 80 APTO 401 BOGOTA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.05082759999999,4.6500937,subpremise,rooftop,"cra 1 este #70-80 apto 401, localidad de chapinero, bogotá, colombia",4.651501280291503,4.648803319708498,-74.0495158197085,-74.05221378029151
14036823,CRA 13 NO 93 85 OFC 203 BOGOTÁ COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0494817,4.6766745,street_address,rooftop,"cra. 13 #93-85, bogotá, colombia",4.677986880291503,4.675288919708498,-74.04806136970849,-74.0507593302915
14036826,CRA 15 88 64 OFICINA 512 BOGOTA D C COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0530868,4.6740454,subpremise,rooftop,"cra. 15 #88-64 oficina 512, bogotá, colombia",4.675450630291502,4.672752669708498,-74.05184171970849,-74.05453968029151
14036832,CRA 20 20 SUR 44 CASA 107 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5609893,6.1754077,subpremise,rooftop,"cra. 20 #20 casa 107, villa novoa, envigado, antioquia, colombia",6.176753830291501,6.174055869708497,-75.5596773197085,-75.5623752802915
14036834,CRA 23 24 87 OFIC 805 BOGOTA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0733087,4.6420159,subpremise,rooftop,"cra. 23 #53-24, teusaquillo, bogotá, cundinamarca, colombia",4.643374130291502,4.640676169708498,-74.07201146970849,-74.07470943029149
14036835,CRA 23 35A 15 MANIZALES COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.50799320000002,5.0678242,premise,rooftop,"cra. 23 #35-15, manizales, caldas, colombia",5.069186130291501,5.066488169708498,-75.5066646697085,-75.5093626302915
14036836,CRA 23 11 119 APTO 601 MEDELLÍN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5515262,6.2276744,route,geometric_center,"cra. 23, medellín, antioquia, colombia",6.2376326,6.2154041,-75.5480491,-75.559693
14036838,CRA 27A 37 SUR 37 CASA 15 ENVIGADO ANTIOQUIA MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5735746,6.1608521,subpremise,rooftop,"cra 27a #37 sur 37 casa 15, colina campestre, envigado, antioquia, colombia",6.162242880291502,6.159544919708497,-75.5722810197085,-75.57497898029152
14036839,CRA 27 CL 36 SUR 154 INT 206 BL 2 ENVIGADO ANTIOQUIA MEDELLÍN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.56956149999999,6.163937499999999,subpremise,range_interpolated,"cra. 27 #154 int 206 bl 2, siena, envigado, antioquia, colombia",6.165286480291502,6.162588519708497,-75.56821251970848,-75.5709104802915
14036840,CRA 29 A Nº 3 96 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5600317,6.201880000000001,street_address,range_interpolated,"cra. 29a #3-96, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.203228980291503,6.2005310197085,-75.5586827197085,-75.5613806802915
14036841,CRA 35 3 5 SUR 350 APTO 201 MEDELLIN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.56581530000001,6.2476376,locality,approximate,"medellín, medellin, antioquia, colombia",6.31281,6.1755969,-75.521507,-75.64091599999999
14036843,CRA 3 A ESTE 110 91 APTO 2 BOGOTA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.0261917,4.686852399999999,subpremise,range_interpolated,"cra. 3a este #110 apto 2, bogotá, colombia",4.688206830291501,4.685508869708497,-74.02476426970848,-74.0274622302915
14036844,CRA 43 A 9 SUR 91 TORRE NORTE OFICINA 1104 CENTRO DE NEGOCIOS LAS VILLAS MEDELLÍN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.5702787,6.2103958,subpremise,rooftop,"cra. 43a #9 oficina 1104, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.211774080291502,6.209076119708498,-75.56901031970848,-75.5717082802915
14036845,CRA 43A NO 1 SUR 31 OFICINA 305 DOMINICA,NA,Dominica,DMA,Panama Papers,The Panama Papers  data is current through 2015,NA,-61.37097600000001,15.414999,country,approximate,dominica,15.6485199,15.2042266,-61.23090180000001,-61.484108
